*;0;#group;index;offset;type;nss;bw;gi;airtime
*;0;#sta;action;macaddr;overhead_mcs;overhead_legacy;supported
phy1;7aface46c81;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7aface62ca3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afacf04532;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afacf2c175;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afacfabfd5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afacfb67ea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afacfbafa0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad0668ad;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad101b0c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afad18460a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afad1bae29;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad22e563;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad265692;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad2feae1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad37f6b7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afad3a6347;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad4479ad;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad4cceff;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afad4f4ba7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad56a8b9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad59b874;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad61c5ce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad6485d3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad70865d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad714c1a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad7e80d4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad803aeb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad8a1369;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad8c65b6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afad94b3b8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afad971a91;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb3c6f377;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb3d35670;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb3deb54f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb3e50739;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb3e7e864;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb3f1b235;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb3fd0a5d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb40fa1b2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb415904c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb41b2fab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb42c887d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb42edb8f;txs;50:eb:71:92:80:33;3;3;0;279,278;1,1
phy1;7afb43d9bf4;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb44ad1a0;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb44d9dcd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb45d5819;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4699aba;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb473ce68;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb475dc6f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb48188f4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb48f6916;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb49fb6bd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb4a21345;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4ad6d03;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4b01dec;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4bb5cbf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4bde14e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4c9ba28;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4cb602d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4d629b7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4d8a2c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4e1a537;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4e42a3d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4ebf72b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4eea170;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb4f5b1ab;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb4f8b138;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5008ed9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb503a6c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb50b6370;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb50c0b41;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb50c41c9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb51827aa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5210d1f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb52db24f;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb537b8dc;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb53a09b9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb54222e7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb544c064;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb54e083f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb556ea26;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb558f7e2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5622bfa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5648ae7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb56d75b7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb575754c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb5789470;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb581d0e2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb58a7b9a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb58da033;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb596f3d4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb59e9f7a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb5a1ee64;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5a9ed43;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5ab949a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5b41054;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5b57cc4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5b5dcc7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5be3d42;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5c04968;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5ca321f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5cbf285;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5cffff9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5dc067d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5ddcfab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5e880cf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5eaf983;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb5f36bf1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5f5d22e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb5fe4c0a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb607a103;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb608cbda;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb60a6c78;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb60ca3f3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb619257c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb61af26e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb625d7da;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6280ac7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6304d89;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6331229;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb63961b1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb63c02fd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb646dfe7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb64baafa;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb6550e17;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb660a6bb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb66472e7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb66c8e5c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb67028c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb679e9f2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb682abef;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb68489e6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb68e311a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb690ade6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb699d6d8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6a2bf83;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb6a543af;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6ad292f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6b01e82;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6b8f72f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6c247ef;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb6c58b41;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6cdc31a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6cfce96;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6d6b6e1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6d9dc49;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6e305ac;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb6eda986;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb6f82489;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb6fa7156;stats;50:eb:71:92:80:33;279;3e6;2f2;ef;f2;566e9b;568bb0
phy1;7afb6fab6f5;stats;50:eb:71:92:80:33;278;3e8;2eb;3;3;1f65;1f6b
phy1;7afb6fcb39a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb6fd00e1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7064e38;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7080359;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb712acc0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb714a954;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb714e4ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb71de7ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb72172a5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb72c9f0a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb7366cc9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb73fef9c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb748860c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb750dc86;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb7533221;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb75ba8d1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb75e0fb5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb76636c6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb7688f59;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb770a547;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb7732aea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb77aec6b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb77d5724;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7861ff8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb794d2df;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb79cb14d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb79f2721;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7a8f3cf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb7a993a3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7b72d32;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb7c00ccf;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb7c79972;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb7ca8834;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7d3f4c3;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb7de591e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb7e81c8a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb7ead9a7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb7f68fc0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb7ff3107;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb80a0623;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb80c6f0b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb813ffc9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb8172499;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb81fc4ba;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb82073c3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb820c18f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;2cd93e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb82ea68e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb837921e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb83a9898;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb847467a;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb848d43c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb84c34e7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb85b46ad;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb85beec6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb85f6efb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb866f43d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8686a11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb870c2ce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb879047f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb88091ad;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb88be86c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb88f33cd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb8985662;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb89f2acb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb8a7a63d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8ad8a0e;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb8b67183;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8c3b3a9;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb8cd7be4;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb8d026e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8db5ca2;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb8dd2ad4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8e011da;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb8ec28a4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8ef2aec;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb8fa95f7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb8fd9300;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9099e3a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb90b7cea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb91589a1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb917f384;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb91f2cd4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb922b309;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb92aea94;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb92d54c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb935d9b6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb93832f3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9405c4a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb941123d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9414f68;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb949404a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb94c61e8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9576089;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb95f6698;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb9622d89;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb96df370;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb9771796;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb97775f4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9846d92;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb98e3a72;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb99b1fa9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb9a1f752;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb9a49786;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9ae3561;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb9bc1f31;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb9c46427;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb9ccca77;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afb9d20872;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9d4b6bd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb9dde4c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9e628d9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afb9ecb4d4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9ef7723;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afb9fab742;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb9fb7182;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afb9feac1b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba09fd50;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba0d9e9a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba1955ba;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afba1c4846;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba26b1ea;txs;50:eb:71:92:80:33;5;5;0;279;1
phy1;7afba302303;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba3239de;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba3421b7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba3a0bf0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba3c87aa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba45d8fa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba4f785a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afba5201ac;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba5aca77;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba5b8025;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba66c4e7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba6f0de4;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afba6f7681;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba7aae77;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba7b5b28;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afba8a8e95;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afba8cd71f;stats;50:eb:71:92:80:33;279;3e3;2f2;10b;10b;566fa6;568cbb
phy1;7afba962e3f;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afba96f094;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afbaa0904a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afbaac9a3e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afbab58541;txs;50:eb:71:92:80:33;6;6;0;279;1
phy1;7afbabbbe4c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afbac18bbb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc3e46173;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc3eef087;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc3f0d44c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc3f877b4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc3fd0b4c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc3fd5d79;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc40303ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc40504c6;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc41b42e6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc41dee9c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc4271318;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc42e669a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc42f9e04;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc43a344b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc43d5cb4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc446e84f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc44a1495;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc44ca5af;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc457ec9f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc45ab505;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc45dd163;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc46a6aab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc46dadd1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc479dff5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc4883202;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4921797;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc49545a8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc49e975a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc4aa570f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4b8e164;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4c3d462;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4ca7139;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4cc77e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc4d83492;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc4e1ef7c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4eba520;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4f5a096;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc4fe17d6;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc5005ff6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc508524f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc50b39c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5146d28;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc514d0c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5153e27;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc51d3e56;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc51f7e91;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc527ed2f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc528764c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5320126;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5348460;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc53ede52;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc54a4db0;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc54c8396;stats;50:eb:71:92:80:33;279;3e6;2f2;f9;f9;5672ab;568fc0
phy1;7afc556b57f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc5588669;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc56328bb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc5659d74;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc56d5d55;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc56f59f1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5774d68;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc579c048;txs;50:eb:71:92:80:33;1;1;0;279;1
